"","corrupción"
"granada",0.052704627669473
"tatyana",0.0277777777777778
"prosperidad",0.0481125224324688
"simón",0.0294627825494395
"perfetti",0.0277777777777778
"corral",0.0277777777777778
"dane",0.0277777777777778
"plazas",0.0647415496722797
"michelsen",0.040093768693724
"liliana",0.0982092751647983
"caballero",0.07938161203464
"roldán",0.0277777777777778
"brevedad",0.0963161239623412
"cascada",0.0687464926153588
"carambola",0.0833333333333333
"encabezó",0.0833333333333333
"coro",0.0833333333333333
"copartidario",0.0833333333333333
"ersonalmente",0.0833333333333333
"comprobarse",0.175773569505274
"andrespastrana_",0.0833333333333333
"mañanasblu",0.0807468991874924
"pagada",0.112262552342427
"deslegitima",0.0785674201318386
"corrompido",0.0833333333333333
"callaban",0.0833333333333333
"terremoto",0.0807468991874924
"lavarse",0.058925565098879
"cne_colombia",0.0833333333333333
"colombiaserespeta",0.0833333333333333
"olvidarse",0.0982092751647983
"ganaba",0.0687464926153588
"sello",0.0785674201318386
"invirtió",0.147313912747197
"holmes.y",0.0833333333333333
"0r2ndbbecl",0.0833333333333333
"claudialopez",0.0833333333333333
"prematuro",0.0833333333333333
"acaso",0.0721687836487032
"nal",0.0833333333333333
"camposanto",0.0833333333333333
"edo",0.0833333333333333
"pase",0.176776695296637
"colombanos",0.0833333333333333
"precandidasto",0.0833333333333333
"mamados",0.0833333333333333
"descomunal",0.0833333333333333
"ramoreguz",0.0833333333333333
"navarrowolff",0.0833333333333333
"senadogovco",0.0833333333333333
"conocia",0.0833333333333333
"exsenadora",0.0833333333333333
"escandaloodebrecht",0.0833333333333333
"revelando",0.0687464926153588
"sabíamos",0.0833333333333333
"financian",0.0833333333333333
"planteamos",0.0833333333333333
"conduzca",0.0833333333333333
"repùblica",0.0833333333333333
"alvarouribevel",0.052704627669473
"reacciono",0.0833333333333333
"impresiones",0.0833333333333333
"insultar",0.0833333333333333
"cedemocratico",0.0833333333333333
"irreverentes",0.0138888888888889
"urdido",0.0138888888888889
"macabro",0.0138888888888889
"jurar",0.0138888888888889
"declaro",0.0138888888888889
"hacerla",0.0277777777777778
"desmentir",0.0138888888888889
"asustado",0.0138888888888889
"siniestrado",0.0138888888888889
"susto",0.0138888888888889
"tenebrosa",0.0138888888888889
"divulgó",0.0138888888888889
"fotografía",0.0196418550329597
"s6efmcd5mp",0.0138888888888889
"irreverentescol",0.0138888888888889
"imágenes",0.0147313912747197
"ql6upf0wri",0.0138888888888889
"esplendor",0.0138888888888889
"escandalosa",0.040093768693724
"dilucidarse",0.0138888888888889
"sospechoso",0.0160375074774896
"firmara",0.0138888888888889
"volandas",0.0138888888888889
"mediara",0.0138888888888889
"recibiendo",0.0138888888888889
"sumada",0.0240562612162344
"ejerció",0.0138888888888889
"develaron",0.0138888888888889
"telefónica",0.0807468991874924
"lee",0.0371196169322812
"tramitó",0.0283505757266572
"monetizados",0.0138888888888889
"gerencia",0.104166666666667
"descontado",0.0138888888888889
"preguntándole",0.0138888888888889
"obligará",0.0138888888888889
"perspectiva",0.0577445722652986
"proselitismo",0.0196418550329597
"disfrazó",0.0138888888888889
"dedicado",0.0277777777777778
"despotricar",0.0138888888888889
"luces",0.102062072615966
"pusieron",0.0629940788348712
"ameritan",0.0196418550329597
"explicación",0.040093768693724
"modificó",0.0160375074774896
"trazado",0.0931694990624912
"suscribir",0.0138888888888889
"corrido",0.0833333333333333
"confis",0.0138888888888889
"legalizar",0.0340206908719886
"cuestionamiento",0.040093768693724
"pende",0.0138888888888889
"comisionista",0.0138888888888889
"descorrerse",0.0138888888888889
"velo",0.0138888888888889
"ejemplar",0.0561312761712136
"emanadas",0.0138888888888889
"recibiría",0.00982092751647983
"condenatoria",0.0138888888888889
"keiko",0.026247532847863
"adelantarse",0.0138888888888889
"celeridad",0.133333333333333
"exactamente",0.0138888888888889
"indirectamente",0.0372677996249965
"salva",0.0138888888888889
"intervine",0.0138888888888889
"reponsabilidad",0.0138888888888889
"salpica",0.0340206908719886
"definidos",0.0294627825494395
"nombra",0.00982092751647983
"representarán",0.0138888888888889
"entrarán",0.0320750149549792
"saldrán",0.0196418550329597
"dependiendo",0.040093768693724
"discutiendo",0.0138888888888889
"culminado",0.0138888888888889
"exitosamente",0.0138888888888889
"terminará",0.0486111111111111
"superintendente",0.120281306081172
"bancario",0.058925565098879
"cafeteros",0.0138888888888889
"acerías",0.0138888888888889
"codirector",0.0683242993124936
"propicio",0.0196418550329597
"coordinó",0.0138888888888889
"superbancaria",0.0138888888888889
"defensora",0.0138888888888889
"caracterizado",0.0196418550329597
"lideresa",0.0138888888888889
"plenipotenciario",0.0320750149549792
"participará",0.0240562612162344
"escritor",0.0283505757266572
"regalo",0.0138888888888889
"vidas",0.0367465459870082
"varón",0.0160375074774896
"cotrino",0.0138888888888889
"ponente",0.0277777777777778
"distrital",0.0263523138347365
"mayr",0.0138888888888889
"fotógrafo",0.0138888888888889
"ambientalista",0.0138888888888889
"indígenas",0.0776412492187427
"pro-sierra",0.0138888888888889
"nevada",0.134958389840264
"viviendo",0.0736569563735987
"voltear",0.0138888888888889
"cultural",0.0208333333333333
"villamizar",0.0124225998749988
"vocaciones",0.0138888888888889
"litigio",0.0138888888888889
"formulación",0.0460642331993805
"subcomisión",0.0138888888888889
"ddr",0.0138888888888889
"terna",0.0395284707521047
"reyes",0.121442069343821
"padilla",0.0460642331993805
"soles",0.0138888888888889
"mando",0.0185185185185185
"jaque",0.0196418550329597
"fénix",0.0138888888888889
"camaleón",0.0138888888888889
"designado",0.0736569563735987
"viena",0.0138888888888889
"impulsó",0.0310564996874971
"berbel",0.0138888888888889
"perteneció",0.0138888888888889
"ejercito",0.0138888888888889
"victoria",0.0774766579977175
"reconciliada",0.0138888888888889
"fergusson",0.0138888888888889
"psiquiatra",0.0138888888888889
"psicoanalista",0.0138888888888889
"psicosocial",0.0240562612162344
"warp",0.0138888888888889
"activista",0.0982092751647983
"pro",0.0294627825494395
"enfermo",0.0138888888888889
"mental",0.0481125224324688
"famoso",0.0138888888888889
"teoría",0.0277777777777778
"autoanálisis",0.0138888888888889
"encuentren",0.0294627825494395
"valorar",0.0340206908719886
"socialmente",0.0138888888888889
"excluidos",0.0314970394174356
"fao",0.0138888888888889
"alimentos",0.164156176492338
"pma",0.0138888888888889
"fida",0.0138888888888889
"italia",0.0320750149549792
"proantioquia",0.0138888888888889
"noé",0.0138888888888889
"ríos",0.0467201826525667
"reintegro",0.0138888888888889
"quintín",0.0138888888888889
"lame",0.0138888888888889
"socialista",0.117254411780241
"tlaxcala",0.0138888888888889
"alejandra",0.0138888888888889
"incentivar",0.0294627825494395
"deliberación",0.00621129993749941
"ccai",0.0138888888888889
"experticia",0.0138888888888889
"gestor",0.0294627825494395
"exploratorias",0.0138888888888889
"julián",0.0416666666666667
"arévalo",0.0138888888888889
"boston",0.0138888888888889
"hugo",0.12073865110017
"peñafort",0.0138888888888889
"prevención",0.117851130197758
"docente",0.054015101340639
"académico",0.147422993778617
"carcel",0.0138888888888889
"proferir",0.0294627825494395
"interviniente",0.0138888888888889
"argumentación",0.00982092751647983
"activamente",0.0372677996249965
"transmilenio",0.0491046375823991
"adiciones",0.115489144530597
"presupuestales",0.0416666666666667
"emisarios",0.0294627825494395
"adquiriendo",0.0138888888888889
"presentaran",0.0138888888888889
"sondeo",0.0196418550329597
"datexco-opinómetro",0.0138888888888889
"contraditoriamente",0.0138888888888889
"ocupa",0.0833333333333333
"educacion",0.0277777777777778
"ficha",0.0240562612162344
"cafetero",0.0138888888888889
"amazonía",0.0138888888888889
"oriente",0.0982092751647983
"ocurrencia",0.0347222222222222
"sullivan",0.0138888888888889
"enmarcados",0.0138888888888889
"negadas",0.0138888888888889
"sentenciado",0.0138888888888889
"robó",0.0196418550329597
"acabaran",0.0138888888888889
"interponer",0.0138888888888889
"tacitamente",0.0138888888888889
"granados",0.0372677996249965
"iría",0.0785674201318386
"mendonça",0.040093768693724
"apoderado",0.0392837100659193
"publicados",0.0196418550329597
"consignaron",0.0138888888888889
"sumara",0.0138888888888889
"antidrogas",0.0125629726907402
"cabecilla",0.0188056444551758
"caquetá",0
"retenidos",0
"dedicados",0.0240562612162344
"siembra",0.0196418550329597
"mandamás",0.00982092751647983
"antinarcoticos",0
"alpinos",0
"aspersion",0
"inconsulta",0
"cerco",0
"continuara",0
"levantó",0
"unidades",0.0223043074596379
"aeronaves",0.0167506302543202
"helicópteros",0
"esmad",0
"terror",0.0160375074774896
"voluntad",0.0760725774312731
"noalafumigación",0
"lugarteniente",0
"secunda",0
"concertar",0
"fumigar",0
"glofosato",0
"fumigadores",0
"desembarco",0
"debiera",0.074535599249993
"ligada",0.121442069343821
"cura",0.0170103454359943
"paños",0.0160375074774896
"tibia",0.0160375074774896
"represión",0.00997807233482083
"convenir",0
"vialidad",0
"conectividad",0
"lanzar",0.0310564996874971
"debieran",0
"diseñarse",0
"persecusión",0
"brutal",0
"debiles",0
"motor",0.102062072615966
"banqueros",0.0510310363079829
"lavadores",0
"hipocresía",0
"ahogado",0
"pasan",0.0208333333333333
"agache",0
"hablarse",0
"fumigarlos",0
"glifosato",0
"llevarlos",0.0052495065695726
"esposados",0
"represiva",0
"fracasó",0
"pronuncia",0
"sacudón",0
"dispuesta",0
"zonasdepaz",0
"carencia",0
"baños",0
"duchas",0.00982092751647983
"increíble",0.0240562612162344
"imprevisión",0
"acercamientos",0.00982092751647983
"cobijó",0.0196418550329597
"tramitarse",0.0392837100659193
"relevantes",0.0196418550329597
"furncionarios",0.0138888888888889
"amparó",0.0277777777777778
"ceron",0.0277777777777778
"prestando",0.120281306081172
"cantón",0.0294627825494395
"policia",0.0196418550329597
"excomisionado",0.0416666666666667
"transfirió",0.0416666666666667
"mendoca",0.0416666666666667
"jugosos",0.0972222222222222
"contactos",0.052704627669473
"mandar",0.0453609211626514
"actuaron",0.0395284707521047
"doctores",0.0416666666666667
"juán",0.10559209893749
"remito",0.0416666666666667
"sugiero",0.0294627825494395
"elemento",0.0555555555555556
"refiero",0.0392837100659193
"amarga",0.0392837100659193
"antecedente",0.0434790995624959
"prohibir",0.0416666666666667
"acudan",0.040093768693724
"atentamente",0.0372677996249965
"riohacha",0.0892857142857142
"peticion",0.0416666666666667
"ex-presidente",0.0416666666666667
"dr",0.0921533895606938
"permito",0.0491046375823991
"consideraciones",0.0785674201318386
"admitiendo",0.0416666666666667
"paralelos",0.0416666666666667
"maneras",0.040093768693724
"falla",0.0491046375823991
"intermedio",0.0807468991874924
"establecí",0.0434790995624959
"traves",0.0392837100659193
"éticamente",0.0416666666666667
"cercanas",0.0694444444444444
"intermediarias",0.0416666666666667
"suceder",0.0561312761712136
"irrespetó",0.0416666666666667
"electores",0.0491046375823991
"activara",0.0416666666666667
"partidario",0.0416666666666667
"sancionarlo",0.0416666666666667
"escucharon",0.0416666666666667
"dussan",0.0138888888888889
"sumergida",0.0138888888888889
"recopilaron",0.0138888888888889
"anexaron",0.0138888888888889
"evidencian",0.0248451997499977
"insolvencia",0.0196418550329597
"causal",0.0138888888888889
"disolución",0.0138888888888889
"discutió",0.00982092751647983
"garay",0.0138888888888889
"alcanzarían",0.0138888888888889
"parra",0.0340206908719886
"demandará",0.0138888888888889
"animosidad",0.0138888888888889
"reflexión",0.0347222222222222
"carreras",0.0167506302543202
"derrotarse",0
"facebooklive",0
"gjfq5i",0
"k7vsgz",0.0138888888888889
"frustrado",0.0240562612162344
"filtración",0.0486111111111111
"zulema",0
"jattin",0
"vocesdelaradio",0
"dondeestálabolita",0
"zares",0
"ías",0
"licores",0.0138888888888889
"paisa",0.0138888888888889
"centenario",0.0392837100659193
"japonesa",0.0138888888888889
"exámenes",0.0240562612162344
"comprometan",0.0294627825494395
"restitución",0.146986183948033
"compartían",0
"limita",0.0900638490937415
"actriz",0.0196418550329597
"corficolombia",0
"fiduciaria",0.0588041940841286
"aportaría",0
"lucrativos",0
"rivadeneira",0.052495065695726
"dilcey",0.0510310363079829
"dicte",0.0277777777777778
"primaria",0.0277777777777778
"celebrase",0.0277777777777778
"asocar",0.0491046375823991
"siguiera",0.0294627825494395
"sesionó",0.0785674201318386
"ganarse",0.0785674201318386
"alerta",0.0694444444444444
"recentralización",0.0972222222222222
"reversar",0.0680413817439772
"ganamos",0.0785674201318386
"librar",0.0883883476483184
"escritorios",0.0972222222222222
"aplazara",0.0972222222222222
"suena",0.0687464926153588
"chiste",0.0687464926153588
"repudia",0.0972222222222222
"bandera",0.0460642331993805
"iga",0.0982092751647982
"revelan",0.143587839548058
"cuestionó",0.0641500299099584
"repita",0.0833333333333333
"trágica",0.0785674201318386
"patriótica",0.074535599249993
"legalizan",0.0491046375823991
"pae",0.0577350269189626
"aprehensión",0.0561312761712136
"procedieron",0.176412582252386
"aprehendidos",0.0416666666666667
"trasladados",0.0491046375823991
"emprendido",0.0721687836487032
"raciones",0.0550246370428392
"alimenticias",0.0416666666666667
"paquetes",0.0401286176952564
"nutricionales",0.0401286176952564
"develado",0.0491046375823991
"sgr",0.0561312761712136
"manaure",0.057781270440128
"temporales",0.118585412256314
"acaparar",0.0392837100659193
"monopolizar",0.0486111111111111
"contrataciones",0.0785674201318386
"nutriendo",0.0434790995624959
"escolares",0.03969080601732
"asoprolugua",0.0491046375823991
"entregaban",0.0416666666666667
"pagadas",0.0694444444444444
"valían",0.0416666666666667
"alimentaria",0.0982092751647983
"entregas",0.0883883476483184
"productos",0.107646889103615
"cuentaban",0.0416666666666667
"invima",0.0453609211626514
"certificado",0.106481481481481
"importación",0.052495065695726
"abren",0.0481125224324688
"mega-proyectos",0.0196418550329597
"mega-proyecto",0.0138888888888889
"rastros",0.0982092751647983
"originaron",0.0138888888888889
"educativos",0.0277777777777778
"dirsey",0.0277777777777778
"testificarán",0.0277777777777778
"chapo",0.0341217927022219
"sinaloa",0.0277777777777778
"joaquín",0.0277777777777778
"ofrecerán",0.0277777777777778
"capo",0.0711901785808609
"envíos",0.0277777777777778
"interpuesto",0.0277777777777778
"aéreas",0.0277777777777778
"marítimas",0.0277777777777778
"terrestres",0.0277777777777778
"transportar",0.0392837100659193
"hablarán",0.0294627825494395
"asegurarse",0.0962250448649376
"mexicanas",0.0277777777777778
"antiguo",0.0310564996874971
"juárez",0.0277777777777778
"centenares",0.0416666666666667
"escoltar",0.0277777777777778
"cargados",0.0277777777777778
"pasaban",0.117851130197758
"cargamentos",0.128300059819917
"sustancia",0.0240562612162344
"retrato",0.0277777777777778
"prolífico",0.0277777777777778
"usaba",0.0481125224324688
"mantenerse",0.0196418550329597
"demostrarán",0.0277777777777778
"cediera",0.0277777777777778
"radican",0.058925565098879
"docena",0.0491046375823991
"radicaron",0.0962250448649376
"peajes",0.0680818705197972
"incorrido",0.0555555555555556
"incompatibilidades",0.058925565098879
"favorezca",0.0555555555555556
"crearon",0.142859898562487
"afectiva",0.0555555555555556
"impedida",0.0555555555555556
"sabiendo",0.0555555555555556
"socia",0.104243798603682
"fluvial",0.0555555555555556
"inquirió",0.0555555555555556
"quíen",0.0555555555555556
"platanal",0.0555555555555556
"duros",0.0641500299099584
"castigos",0.0559016994374947
"adopte",0.104243798603682
"indispensables",0.125
"duramente",0.0621129993749942
"recurrente",0.0883883476483184
"lizbeth",0.125
"sanguino",0.125
"recurren",0.0683242993124936
"sistematicamente",0.125
"eficaces",0.0982092751647983
"exigente",0.125
"ventaja",0.0601851851851852
"lograda",0.125
"votación",0.0702728368926307
"aprobarlas",0.125
"ordenadas",0.125
"sacarlas",0.125
"vano",0.235702260395516
"demostrarle",0.0982092751647983
"períodos",0.111111111111111
"concejos",0.125
"administradoras",0.125
"rentas",0.199481249643759
"trascendencia",0.0962250448649376
"adopten",0.0907218423253029
"elsalario",0.125
"vigentesfijando",0.125
"remuneración",0.124225998749988
"mensual",0.122977464562104
"penassin",0.125
"terminarlos",0.125
"habilitantes",0.157134840263677
"ponderables",0.125
"obligatorias",0.0982092751647983
"corporados",0.125
"decidan",0.108030202681278
"desglose",0.125
"lobbistas",0.125
"gestionadas",0.125
"vi",0.145833333333333
"electos",0.0982092751647983
"posesionarse",0.125
"aplicar",0.136648598624987
"vii",0.125
"corporaciones",0.287037037037037
"jal",0.125
"plantean",0.112262552342427
"finalizado",0.0982092751647983
"domesticar",0.125
"ordinarios",0.128300059819917
"justifica",0.106481481481481
"adopción",0.264465359878564
"puntualizan",0.125
"cometen",0.118014698812489
"tipificada",0.0883883476483184
"retardar",0.125
"omitir",0.0623712665986457
"inmersos",0.125
"frecuente",0.125
"apropian",0.0982092751647983
"abocará",0.125
"resaltan",0.0982092751647983
"smlmv",0.125
"consecuentemente",0.125
"devengada",0.125
"bloqueo",0.125
"manifieste",0.125
"autorregulación",0.125
"fallido",0.112262552342427
"descrito",0.125
"sistemática",0.0833333333333333
"salarial",0.125
"actualización",0.147313912747197
"improcedentes",0.125
"ausentismo",0.0982092751647983
"dilación",0.125
"acumulación",0.125
"obligaría",0.125
"privilegios",0.173611111111111
"antisobornos",0.125
"infructuosos",0.125
"impulsadas",0.125
"pronunciado",0.0882062911261928
"dejando",0.209794260377263
"expectativas",0.115740740740741
"iniciales",0.118014698812489
"observa",0.21650635094611
"aprovechado",0.125
"trazadas",0.125
"sensibilización",0.125
"limitado",0.125
"posterior",0.0883883476483184
"abrirán",0.125
"estimula",0.162045304021917
"relevo",0.0559016994374947
"permitiría",0.144337567297406
"perpetuarse",0.0683242993124936
"fomentar",0.0962250448649376
"afianzar",0.108030202681278
"clientelistas",0.125
"determinados",0.152777777777778
"sumado",0.0902777777777778
"renueva",0.125
"configurando",0.125
"caras",0.0833333333333333
"conocidas",0.136082763487954
"depuración",0.0833333333333333
"viable",0.108030202681278
"concluyen",0.0982092751647983
"emprendidas",0.058925565098879
"cerrarle",0.0416666666666667
"alexandra",0.0434790995624959
"vergara",0.0434790995624959
"tenjo",0.0416666666666667
"figueredo",0.130437298687488
"preliminares",0.0496903994999953
"interceptores",0.0416666666666667
"tunjuelo",0.0416666666666667
"comunica",0.058925565098879
"indagará",0.0439205230578942
"intervinieron",0.0680413817439772
"pizano",0.0392837100659193
"cbpo",0.0416666666666667
"pisa",0.0555555555555556
"filiales",0.117851130197758
"datan",0.0416666666666667
"cómplice",0.0481125224324688
"amparo",0.0392837100659193
"causó",0.0416666666666667
"patrimoniales",0.0186338998124982
"óigase",0.0320750149549792
"inadmisible",0.0318632963709113
"indignante",0.040093768693724
"blindaje",0.0392837100659193
"roque",0.052495065695726
"contencioso",0.0559016994374947
"ordene",0.0416666666666667
"paralizada",0.0416666666666667
"trabajadas",0.0416666666666667
"apoyarían",0.0277777777777778
"complacido",0.0277777777777778
"pidieran",0.0277777777777778
"ambulancias",0.0280656380856068
"americanas",0.0491046375823991
"violentado",0.0277777777777778
"vería",0.0294627825494395
"lesividad",0.0277777777777778
"mayúscula",0.0277777777777778
"bienvenidas",0.0277777777777778
"extradiciones",0.0320750149549792
"elevan",0.0138888888888889
"ambulancia",0.0138888888888889
"elevo",0.0138888888888889
"inhabilitación",0.0196418550329597
"inhabilitó",0.0186338998124982
"resultaran",0.0138888888888889
"seleccionados",0.0481125224324688
"privilegio",0.0138888888888889
"repartija",0.0138888888888889
"punible",0.0138888888888889
"consiguiendo",0.0138888888888889
"satisfacer",0.0883883476483184
"providencia",0.0138888888888889
"existió",0.0392837100659193
"premeditado",0.0138888888888889
"favoritas",0.0138888888888889
"bambalinas",0.0138888888888889
"veló",0.0138888888888889
"purgando",0.0138888888888889
"encarcelados",0.0687464926153588
"exconcejal",0.0196418550329597
"asesta",0
"impactado",0.00982092751647983
"estructura",0.114583333333333
"2o",0
"avioneta",0
"logistico",0
"bélico",0
"virgilio",0
"peralta",0
"dubán",0
"encargaba",0
"coordinar",0.07938161203464
"cáceres",0
"garantizaba",0
"aprehendido",0
"chepe",0
"directas",0.0294627825494395
"ramiro",0.0138888888888889
"bigotes",0
"custodia",0
"estratégica",0.0124225998749988
"turbo",0
"operacionales",0.00982092751647983
"identificada",0.040093768693724
"capturada",0.128300059819917
"reclutadora",0
"dedicaría",0
"reclutar",0.0320750149549792
"prostitución",0.0213833433033195
"caucasia",0
"batallón",0.00982092751647983
"rifles",0
"aero",0
"detenida",0.00982092751647983
"reclutaba",0
"claver",0
"cuturu",0
"bagre",0
"agamenón",0
"pistola",0.00439205230578942
"mortero",0
"hechizo",0.0196418550329597
"mm",0.00673710069545369
"supresores",0
"sonido",0
"pistolas",0
"calibre",0
"9mm",0
"revólver",0
"subametralladora",0
"escopetas",0
"escopeta",0
"mosberg",0
"cartuchos",0
"ametralladora",0
"armería",0
"logístico",0.0320750149549792
"destinado",0.0160375074774896
"dotación",0
"inglaterra",0.12073865110017
"caleta",0
"pertenecería",0
"incautado",0
"ametralladoras",0
"munición",0
"granadas",0
"intendencia",0.0294627825494395
"cesna",0
"perteneciente",0.0196418550329597
"kilo",0
"flagrancia",0
"indocumentado",0
"libras",0
"galones",0
"amoniaco",0
"kilos",0.0340206908719886
"permanganato",0
"úsuga",0.00621129993749941
"jhon",0.0113402302906629
"gavilán",0
"corregimiento",0.0434790995624959
"disponía",0
"finca",0.108879096653081
"portando",0
"delinquía",0
"canalete",0
"arboletes",0
"controlaba",0
"adoctrinando",0.00982092751647983
"ordenando",0
"pacificadores",0
"extorsiones",0.0191179778225468
"comercialización",0.0419960525565808
"armada",0.0418765756358005
"chemita",0
"nechí",0
"extorsivos",0
"ordenados",0.166955767780157
"forzado",0.0277777777777778
"finqueros",0
"ganadería",0.145833333333333
"atribuye",0.0138888888888889
"auxiliar",0
"ganaderos",0.0160375074774896
"arroceros",0
"pertenecen",0.125
"scanner",0
"lancha",0.00982092751647983
"celulares",0.0208333333333333
"sim",0
"car",0.0883883476483184
"ioc",0
"tenencia",0
"municiones",0
"atribuírsele",0
"garrotico",0
"facción",0
"empleando",0.074535599249993
"lanchas",0.0196418550329597
"rápidas",0.0124225998749988
"flaco",0
"delinque",0
"uribía",0
"coordinaba",0
"sustancias",0
"alucinógenas",0
"nómina",0.212786762857063
"reformar",0.172061800402921
"frena",0.0963919574706343
"seco",0.152777777777778
"instaló",0.120281306081172
"presidió",0.137492985230718
"revisaron",0.152777777777778
"defensor",0.066881029492094
"ramas",0.188982236504614
"compartan",0.152777777777778
"abiertos",0.219602615289471
"abiertas",0.104990131391452
"invertimos",0.152777777777778
"comprometen",0.186550626811159
"predilecta",0.152777777777778
"esquilmar",0.152777777777778
"manipuladas",0.152777777777778
"robar",0.204972897937481
"usaban",0.152777777777778
"beneficencia",0.152777777777778
"frenamos",0.152777777777778
"debían",0.104243798603682
"rastrear",0.18443133599113
"ejecutan",0.152777777777778
"dueños",0.196418550329597
"londres",0.166666666666667
"controla",0.196418550329596
"opere",0.108030202681278
"significativo",0.198761597999981
"estudió",0.152777777777778
"descongestionando",0.152777777777778
"sirviendo",0.117851130197758
"disuadir",0.0902777777777778
"perverso",0.0962250448649376
"excesos",0.117851130197758
"sancionó",0.145833333333333
"ponentes",0.108030202681278
"desafíos",0.238829251152529
"cafesalud",0.312731395811047
"desfalcos",0.153093108923949
"devoluciones",0.149071198499986
"cayendo",0.0683242993124936
"condenó",0.0658807845868412
"quedando",0.130437298687488
"vencimiento",0.137492985230718
"apoyando",0.196418550329596
"roben",0.194231743074186
"sepan",0.149071198499986
"deshonestidad",0.152777777777778
"quedará",0.0963919574706343
"impune",0.0573539334676404
"parada",0.00982092751647983
"laserna",0
"cachaca",0
"judicializó",0.0138888888888889
"cuatros",0.0138888888888889
"exservidores",0.0138888888888889
"llanopetrol",0.0138888888888889
"desfalcaron",0.0138888888888889
"histórico",0.0972222222222222
"desbocada",0.0138888888888889
"excluyente",0.0138888888888889
"temo",0.040093768693724
"desatar",0.0138888888888889
"prescriben",0.0138888888888889
"facultades",0.058925565098879
"conexión",0.152190429422353
"engavetó",0
"2udcflu",0
"enseñen",0.0138888888888889
"2uis5lw",0.0138888888888889
"semana.com",0.0294627825494395
"envuelve",0.0160375074774896
"2uioy6v",0
"infierno",0.00982092751647983
"parecen",0.107732187761297
"escases",0.0138888888888889
"tanda",0.236111111111111
"dolido",0.236111111111111
"reitero",0.223606797749979
"partícipe",0.236111111111111
"bioenergy",0.242464322484436
"incoder",0.254739033735786
"ingeominas",0.252641276079514
"repite",0.1984540300866
"resumen",0.234508823560483
"embajadas",0.236111111111111
"innecesarias",0.236111111111111
"introducción",0.236111111111111
"escribo",0.236111111111111
"notas",0.117254411780241
"adelanté",0.186597622813117
"respetados",0.206239477846076
"adelantó",0.208487597207365
"sucesora",0.236111111111111
"alejando",0.236111111111111
"codueña",0.236111111111111
"sugerida",0.236111111111111
"valieron",0.236111111111111
"homónimo",0.236111111111111
"cooperativismo",0.236111111111111
"parecido",0.225728782491622
"devolver",0.124225998749988
"revocó",0.168393828513641
"intervenirla",0.236111111111111
"aseguradora",0.236111111111111
"explicado",0.1875
"séptima",0.236111111111111
"resumir",0.236111111111111
"denunciara",0.152777777777778
"acudiera",0.236111111111111
"contestó",0.236111111111111
"llevarían",0.236111111111111
"tutelas",0.236111111111111
"comenté",0.235702260395516
"despeje",0.236111111111111
"favorablemente",0.168393828513641
"seriamente",0.136082763487954
"infiere",0.236111111111111
"cooperativas",0.232778772206839
"juzgué",0.236111111111111
"manizales",0.236111111111111
"existieron",0.236111111111111
"acusadas",0.152777777777778
"excedentes",0.236111111111111
"acumulados",0.236111111111111
"déficit",0.236111111111111
"recuperada",0.236111111111111
"botín",0.208487597207365
"empotradas",0.236111111111111
"data",0.144337567297406
"sindicatos",0.144337567297406
"viví",0.236111111111111
"manejaban",0.166955767780157
"transformamos",0.236111111111111
"clínicas",0.186597622813117
"requerían",0.236111111111111
"subsidio",0.236111111111111
"sustituimos",0.236111111111111
"promotora",0.236111111111111
"eps",0.0939535479403467
"cajas",0.166955767780157
"cajanal",0.235702260395516
"desacreditada",0.236111111111111
"procedimos",0.236111111111111
"propuse",0.236111111111111
"reestructuración",0.255344115428475
"culminó",0.236111111111111
"inteligencia",0.12163340819996
"surgió",0.284806897977915
"alternativas",0.122494735876528
"cotizaciones",0.236111111111111
"incierto",0.236111111111111
"combustibles",0.211864658280469
"fósiles",0.236111111111111
"ambientales",0.104990131391452
"altillanura",0.236111111111111
"asociada",0.115740740740741
"caña",0.236111111111111
"orientales",0.236111111111111
"desarrolló",0.166955767780157
"productora",0.236111111111111
"biodiesel",0.236111111111111
"correspondido",0.176776695296637
"desierta",0.236111111111111
"isolux",0.236111111111111
"oferta",0.181443684650606
"pedimos",0.153093108923949
"renuncias",0.176776695296637
"declaramos",0.136318813558662
"insubsistencias",0.236111111111111
"proliferación",0.192450089729875
"burocrática",0.254739033735786
"bastado",0.236111111111111
"ajuste",0.168393828513641
"adjudicataria",0.236111111111111
"cobrada",0.236111111111111
"reemplazar",0.1875
"suprimimos",0.236111111111111
"incora",0.236111111111111
"inat",0.236111111111111
"dri",0.236111111111111
"pesca",0.236111111111111
"acuicultura",0.236111111111111
"echado",0.314269680527354
"reversa",0.236111111111111
"disimular",0.236111111111111
"triste",0.134005042034562
"derrochón",0.236111111111111
"explosión",0.176776695296637
"desburocratización",0.236111111111111
"fortaleció",0.236111111111111
"remplazó",0.236111111111111
"mineralco",0.236111111111111
"carbocol",0.236111111111111
"ignoro",0.236111111111111
"invoque",0.236111111111111
"decirnos",0.176776695296637
"ajustó",0.236111111111111
"volúmenes",0.236111111111111
"suba",0.0879408088351811
"exportadas",0.236111111111111
"carbón",0.137492985230718
"puertos",0.201388888888889
"contaminaban",0.236111111111111
"turística",0.236111111111111
"descenso",0.236111111111111
"voraz",0.236111111111111
"oferentes",0.160375074774896
"quedaba",0.236111111111111
"impidió",0.236111111111111
"cambian",0.236111111111111
"aducen",0.236111111111111
"espectro",0.176776695296637
"mencionados",0.206239477846076
